date,billed_ML,production_ML,nrw_pct
2023-07-08,52.412841,58.981086,11.136188641897846
2023-07-09,49.858213,56.119638,11.15727973868969
2023-07-10,47.985851,53.996849,11.132127358024169
2023-07-11,48.987923,55.124852,11.132780909779132
2023-07-12,49.003868,55.149107,11.142952867759037
2023-07-13,49.070373,55.212449,11.12444043190332
2023-07-14,47.862524,53.857628,11.131392567084463
2023-07-15,51.412135,57.869407,11.158351769528242
2023-07-16,51.116704,57.533111,11.152546574441281
2023-07-17,49.738408,55.980001,11.14968361647582
2023-07-18,48.060665,54.086714,11.14145888027141
2023-07-19,50.303463,56.59997,11.124576567796767
2023-07-20,48.294585,54.342794,11.129735066621713
2023-07-21,49.220368,55.380187,11.122784760549834
2023-07-22,50.41019,56.741198,11.15769180622517
2023-07-23,51.157442,57.580276,11.154573138899162
2023-07-24,48.508258,54.586942,11.135784085505286
2023-07-25,47.735268,53.711203,11.126049438885218
2023-07-26,48.683971,54.786206,11.138269001507423
2023-07-27,49.018266,55.161407,11.1366648062476
2023-07-28,50.901953,57.280438,11.135538104649271
2023-07-29,49.354104,55.543688,11.14363165802026
2023-07-30,50.705828,57.06946,11.150678488985177
2023-07-31,48.678453,54.772803,11.126598724553133
2023-08-01,48.12607,54.165288,11.149609321748645
2023-08-02,48.049849,54.06677,11.128685882289622
2023-08-03,47.303672,53.241602,11.152801149747523
2023-08-04,48.745067,54.851574,11.132783536895404
2023-08-05,49.874508,56.13716,11.155982953181102
2023-08-06,49.631123,55.848231,11.132148482912555
2023-08-07,47.801432,53.798997,11.148098169934284
2023-08-08,46.972302,52.855088,11.130027822487024
2023-08-09,47.447592,53.406077,11.156941933780308
2023-08-10,45.687324,51.418053,11.145363672171719
2023-08-11,47.366788,53.302137,11.135292755710715
2023-08-12,49.543019,55.769339,11.164414195405831
2023-08-13,48.377264,54.454547,11.160285659891727
2023-08-14,46.723583,52.576766,11.132641745214986
2023-08-15,46.451286,52.274077,11.1389647300707
2023-08-16,47.358089,53.300697,11.1492125515732
2023-08-17,47.820101,53.825246,11.156744179116245
2023-08-18,45.422132,51.100854,11.112773183790626
2023-08-19,48.473372,54.556188,11.149635308097405
2023-08-20,45.946818,51.727191,11.174728200493238
2023-08-21,46.389595,52.19827,11.128098689860794
2023-08-22,45.93311,51.693009,11.142510585909209
2023-08-23,45.216284,50.87185,11.11727998883469
2023-08-24,45.714599,51.440133,11.13048055299546
2023-08-25,45.621924,51.343943,11.1444868969257
2023-08-26,46.943365,52.830859,11.144043673414433
2023-08-27,46.703643,52.563885,11.148799218322617
2023-08-28,45.289508,50.970295,11.145289624083988
2023-08-29,46.508888,52.336018,11.134072141292828
2023-08-30,45.167478,50.825511,11.13226977688429
2023-08-31,45.378668,51.071194,11.146255950076279
2023-09-01,44.610987,50.195564,11.125638512598444
2023-09-02,47.103172,53.020153,11.15987160580242
2023-09-03,46.638811,52.498329,11.161341916235086
2023-09-04,44.122381,49.651373,11.135627608928358
2023-09-05,43.262951,48.673816,11.116582681744124
2023-09-06,43.050278,48.443017,11.132128702884051
2023-09-07,43.304682,48.738371,11.148688166044778
2023-09-08,43.564288,49.033648,11.154299594433601
2023-09-09,45.838028,51.588701,11.147156041009833
2023-09-10,45.505276,51.210358,11.140484509012806
2023-09-11,44.331527,49.885901,11.134155921128897
2023-09-12,42.999136,48.383424,11.128373221374328
2023-09-13,42.589269,47.926501,11.136285538558303
2023-09-14,42.429699,47.738108,11.119856279180567
2023-09-15,40.981341,46.116863,11.135887538577808
2023-09-16,44.272226,49.826597,11.147401858489353
2023-09-17,43.116192,48.515243,11.128566335326816
2023-09-18,41.93024,47.192899,11.151378939445953
2023-09-19,42.928583,48.287215,11.097413673577986
2023-09-20,41.568926,46.777224,11.134260553811401
2023-09-21,39.267731,44.191155,11.141197825673487
2023-09-22,40.303295,45.356533,11.141146965531954
2023-09-23,41.101789,46.271423,11.172411965804466
2023-09-24,42.347267,47.667159,11.160497314303964
2023-09-25,39.947959,44.9537,11.135325901983597
2023-09-26,40.162063,45.196594,11.139182302100021
2023-09-27,39.417362,44.359592,11.141288224652742
2023-09-28,39.58285,44.546813,11.143250584503093
2023-09-29,38.251902,43.046066,11.137287202969953
2023-09-30,40.044962,45.077566,11.164320629024202
2023-10-01,39.854468,44.852098,11.1424665129377
2023-10-02,38.65046,43.498259,11.144811565906581
2023-10-03,38.251012,43.04659,11.140436443397723
2023-10-04,38.911887,43.789599,11.138973891950918
2023-10-05,36.838492,41.45486,11.135890942581883
2023-10-06,36.881105,41.510554,11.152462576143888
2023-10-07,38.919405,43.8054,11.153864592036598
2023-10-08,38.981082,43.877395,11.159078609839987
2023-10-09,36.290092,40.84208,11.145338337322682
2023-10-10,37.271905,41.930157,11.109550579550657
2023-10-11,36.442221,40.997498,11.111109756014868
2023-10-12,36.402602,40.963794,11.134691283722402
2023-10-13,36.30824,40.857355,11.13413974056813
2023-10-14,36.916865,41.561474,11.17527496738927
2023-10-15,36.967068,41.609755,11.15768886406565
2023-10-16,34.726129,39.075263,11.130146456083994
2023-10-17,35.038325,39.440814,11.162267087083952
2023-10-18,34.723998,39.078346,11.142610795247066
2023-10-19,34.638729,38.978991,11.134875194691416
2023-10-20,33.781843,38.011554,11.127435095129233
2023-10-21,35.3182,39.750234,11.149705433180594
2023-10-22,35.897657,40.412668,11.172266577400928
2023-10-23,33.764772,37.988107,11.117518964553827
2023-10-24,32.666621,36.76231,11.141000116695606
2023-10-25,33.835144,38.073028,11.130935002070231
2023-10-26,33.680941,37.89648,11.12382733172052
2023-10-27,33.553298,37.752822,11.123735332950739
2023-10-28,35.140815,39.555817,11.16144813795655
2023-10-29,32.945552,37.083341,11.158080389790122
2023-10-30,32.174849,36.206562,11.135310223599799
2023-10-31,32.5907,36.676767,11.140750219341852
2023-11-01,32.173848,36.20808,11.141800393724274
2023-11-02,31.17697,35.247303,11.547927510936084
2023-11-03,31.65392,35.782522,11.538040834572811
2023-11-04,33.801326,38.228519,11.580864537284324
2023-11-05,33.79989,38.233429,11.595975343984973
2023-11-06,31.842469,35.992305,11.529786714132367
2023-11-07,31.258058,35.333426,11.534030127732306
2023-11-08,30.502596,34.476577,11.526611241017344
2023-11-09,30.208176,34.146684,11.534086296637179
2023-11-10,30.212857,34.148769,11.525780036170557
2023-11-11,31.21096,35.29651,11.574940411955744
2023-11-12,31.867729,37.930053,15.982904110363357
2023-11-13,30.101927,35.739549,15.774183384351046
2023-11-14,29.523562,35.22058,16.175253218430814
2023-11-15,29.326625,34.914115,16.003527513156214
2023-11-16,29.238553,34.721914,15.79221986437729
2023-11-17,29.661572,35.08037,15.446809711528129
2023-11-18,30.057347,35.722922,15.859774852684222
2023-11-19,29.18681,34.610036,15.669518517692381
2023-11-20,29.053671,34.356505,15.434730628159063
2023-11-21,28.269534,33.464751,15.524445408244633
2023-11-22,28.243717,33.367419,15.355404024506662
2023-11-23,28.517686,33.828977,15.700418608579266
2023-11-24,28.086642,33.220629,15.454213705586369
2023-11-25,30.161976,35.956546,16.11548005751164
2023-11-26,29.163412,34.548852,15.587898550145749
2023-11-27,26.923767,31.797356,15.327025932596408
2023-11-28,27.988913,33.137518,15.537086996074962
2023-11-29,26.651296,29.990562,11.134389545617719
2023-11-30,27.760898,31.236933,11.12796509183536
2023-12-01,27.432494,30.871352,11.13931777267157
2023-12-02,28.256879,31.805484,11.157211127489838
2023-12-03,27.303406,30.733452,11.160627188901527
2023-12-04,27.472964,30.912455,11.126554005497137
2023-12-05,26.894852,30.258729,11.117046588440644
2023-12-06,26.990232,30.365477,11.115402534266133
2023-12-07,26.216648,29.494299,11.112828957216443
2023-12-08,26.300145,29.594163,11.130634105110525
2023-12-09,27.43116,30.873637,11.150215311529381
2023-12-10,27.545636,30.992984,11.122994804243438
2023-12-11,26.528383,29.852057,11.13381901957376
2023-12-12,26.102927,29.378604,11.149872880277089
2023-12-13,25.911029,29.158354,11.136859782963057
2023-12-14,24.619919,27.709512,11.149936527211306
2023-12-15,25.784755,29.016203,11.136701793821887
2023-12-16,27.264488,30.686709,11.152127782747899
2023-12-17,26.770655,30.134481,11.162714234235525
2023-12-18,25.213452,28.367919,11.119839280420956
2023-12-19,25.247023,28.40787,11.126659619323801
2023-12-20,25.00913,28.142637,11.134375929306128
2023-12-21,26.092831,29.36147,11.132409242452779
2023-12-22,25.17639,28.331496,11.136390397457303
2023-12-23,25.764972,28.99399,11.136852844330843
2023-12-24,25.945219,29.203938,11.158491707522458
2023-12-25,24.577982,27.656559,11.131453482698262
2023-12-26,24.711495,27.807901,11.134986419866785
2023-12-27,24.700726,27.803616,11.160023214246664
2023-12-28,24.770682,27.878317,11.147139908051122
2023-12-29,24.48543,27.545913,11.11047943845608
2023-12-30,25.454804,28.648315,11.147290861609138
2023-12-31,25.481087,28.68041,11.155081116343874
2024-01-01,24.346642,27.399453,11.14186841613225
2024-01-02,23.610324,26.569997,11.139154437992598
2024-01-03,24.6999,27.796948,11.141683612172098
2024-01-04,24.080967,27.098528,11.13551629077417
2024-01-05,25.050004,28.191346,11.142930174387558
2024-01-06,25.543701,28.743169,11.131229127866868
2024-01-07,25.707173,28.93779,11.164007341265522
2024-01-08,24.330912,27.381453,11.140902566419687
2024-01-09,24.552706,27.627517,11.129523510925718
2024-01-10,24.240875,27.277171,11.131271641036381
2024-01-11,23.835092,26.82272,11.138422948903019
2024-01-12,24.47753,27.543366,11.130941657602778
2024-01-13,25.285599,28.465149,11.169974905102375
2024-01-14,25.447082,28.641545,11.153249589014838
2024-01-15,23.980123,26.992222,11.159136880246464
2024-01-16,24.56601,27.641148,11.125218098756246
2024-01-17,24.323475,27.38023,11.164095407525796
2024-01-18,24.816286,27.921874,11.122419648480614
2024-01-19,23.200975,26.104372,11.122263351135205
2024-01-20,25.632965,28.847387,11.142853250452111
2024-01-21,25.837876,29.075473,11.13514817110628
2024-01-22,24.160641,27.194636,11.156593528223729
2024-01-23,24.09697,27.115257,11.131323593945652
2024-01-24,24.298698,27.337164,11.114781328450896
2024-01-25,24.209442,27.235204,11.109746047799018
2024-01-26,24.493522,27.562231,11.133746756566985
2024-01-27,26.296654,29.58974,11.129148143917453
2024-01-28,25.032157,28.181914,11.176519096609265
2024-01-29,25.245679,28.401711,11.11211926633575
2024-01-30,24.760063,27.863883,11.139222770925358
2024-01-31,24.85794,27.972181,11.133350667221837
2024-02-01,24.724104,27.820642,11.130361405750449
2024-02-02,24.186084,27.224204,11.159628395379347
2024-02-03,26.406752,29.718876,11.144849488924145
2024-02-04,26.205484,29.488582,11.133454975895415
2024-02-05,24.682435,27.786845,11.17222916095728
2024-02-06,24.997306,28.129539,11.135031398843756
2024-02-07,25.390062,28.565922,11.117652705205874
2024-02-08,25.244902,28.405257,11.125951087152636
2024-02-09,26.070519,29.337245,11.135081020729793
2024-02-10,26.669214,30.020891,11.164482093486166
2024-02-11,26.077399,29.345689,11.137206558687376
2024-02-12,25.181644,28.333228,11.123278999484281
2024-02-13,25.177075,28.331732,11.134712837181999
2024-02-14,25.939293,29.19878,11.163093115534279
2024-02-15,25.869007,29.106444,11.122749999965643
2024-02-16,25.404928,28.589618,11.139323372561325
2024-02-17,26.725557,30.078216,11.14646892621557
2024-02-18,26.344984,29.659368,11.174830158215105
2024-02-19,26.270457,29.56435,11.141435546528166
2024-02-20,25.374312,28.557777,11.147453809167288
2024-02-21,25.732524,28.952528,11.121667855739576
2024-02-22,27.032027,30.418899,11.134104492079086
2024-02-23,26.722005,30.072481,11.1413354953986
2024-02-24,27.798913,31.288981,11.154303810661013
2024-02-25,27.683274,31.160336,11.158615234444198
2024-02-26,26.384908,29.688391,11.127187728024737
2024-02-27,27.499894,30.949335,11.14544464364097
2024-02-28,26.881944,30.239401,11.102921648481066
2024-02-29,27.122227,30.517977,11.127048165741787
2024-03-01,27.364136,30.789989,11.126515829544466
2024-03-02,29.453963,33.142049,11.128117033439906
2024-03-03,29.547093,33.263588,11.172862650896228
2024-03-04,27.265144,30.685105,11.145345600088381
2024-03-05,28.675409,32.267343,11.13179352883192
2024-03-06,28.494357,32.070795,11.1516973620392
2024-03-07,28.182987,31.713895,11.133630858019805
2024-03-08,27.77966,31.25197,11.11069158200267
2024-03-09,29.805127,33.542406,11.141952667319094
2024-03-10,31.393585,35.332276,11.147572265087028
2024-03-11,30.029867,33.793417,11.136932379463136
2024-03-12,29.556937,33.258037,11.128437917126618
2024-03-13,29.747398,33.469213,11.120115074113036
2024-03-14,29.424394,33.115829,11.147040890928626
2024-03-15,29.046806,32.684675,11.130197867961055
2024-03-16,31.035003,34.93506,11.163733510118488
2024-03-17,30.369903,34.184238,11.15816886133311
2024-03-18,30.457446,34.269247,11.12309529298966
2024-03-19,30.018426,33.781097,11.138391982948335
2024-03-20,30.452639,34.266005,11.128714888123083
2024-03-21,31.261577,35.173453,11.121671790369856
2024-03-22,30.549567,34.374781,11.127966167988095
2024-03-23,32.112371,36.143507,11.153140175357084
2024-03-24,32.853513,36.973295,11.14258818425569
2024-03-25,31.614072,35.576328,11.137338288538379
2024-03-26,31.764599,35.741246,11.126212555656286
2024-03-27,31.158914,35.070211,11.152761527439912
2024-03-28,32.434205,36.501189,11.142058961421778
2024-03-29,31.870479,35.862027,11.130291101504106
2024-03-30,33.387861,37.57979,11.154743014795985
2024-03-31,34.00955,38.286351,11.170563107463545
2024-04-01,33.408054,37.598919,11.146238007534206
2024-04-02,32.664041,36.751829,11.122679091699082
2024-04-03,33.134259,37.281104,11.123181867146425
2024-04-04,34.031836,38.297625,11.13852099183696
2024-04-05,34.25194,38.54006,11.126396793362543
2024-04-06,35.254409,39.679545,11.152184330742704
2024-04-07,35.866032,40.368364,11.153119804409215
2024-04-08,33.566581,37.774844,11.140384855063862
2024-04-09,34.948762,39.331418,11.142888364716471
2024-04-10,33.605375,37.809719,11.119744106006184
2024-04-11,34.670498,39.015387,11.13634730830685
2024-04-12,34.761429,39.107808,11.113839466533127
2024-04-13,37.090192,41.746608,11.153998427848318
2024-04-14,38.289913,43.102839,11.166146155709141
2024-04-15,35.779342,40.256095,11.120683712615444
2024-04-16,35.295019,39.730933,11.164887570095573
2024-04-17,36.492062,41.07867,11.165424781279434
2024-04-18,37.063584,41.70266,11.124172894486826
2024-04-19,36.566902,41.149392,11.136227723607679
2024-04-20,39.251112,44.177673,11.151698732524912
2024-04-21,39.741883,44.721738,11.135200067582348
2024-04-22,37.977495,42.746379,11.15622916270873
2024-04-23,38.393924,43.213052,11.152019533357652
2024-04-24,39.290623,44.208328,11.123933481492447
2024-04-25,37.683412,42.396376,11.116431272333276
2024-04-26,37.753135,42.487556,11.143076810537183
2024-04-27,40.550847,45.637053,11.14490455814489
2024-04-28,40.236682,45.285726,11.149305633302644
2024-04-29,38.341854,43.133075,11.107997748827321
2024-04-30,38.793146,43.649999,11.12681125147334
2024-05-01,39.253052,45.075654,12.917398824651553
2024-05-02,40.328225,46.33099,12.95626318367037
2024-05-03,39.725751,45.580744,12.845321261100958
2024-05-04,42.485696,48.884553,13.089732046849237
2024-05-05,41.680466,47.895727,12.97665029700875
2024-05-06,40.151531,46.154686,13.006599156584015
2024-05-07,40.515424,46.615431,13.0858105763304
2024-05-08,41.303696,47.696513,13.403111879478486
2024-05-09,41.373206,47.730917,13.319901228798937
2024-05-10,41.699956,48.139868,13.377502406113784
2024-05-11,42.691867,49.401451,13.581754916469963
2024-05-12,43.51292,50.376,13.62370970303319
2024-05-13,42.37043,48.857712,13.2779078971197
2024-05-14,42.764963,48.346785,11.545384041565535
2024-05-15,43.448819,49.130584,11.56461930108545
2024-05-16,42.202837,47.719423,11.56046249762911
2024-05-17,43.121484,48.759471,11.56285514254246
2024-05-18,45.879258,51.901,11.602362189553189
2024-05-19,44.945514,50.848518,11.608999105932645
2024-05-20,44.10361,49.878301,11.577561553269426
2024-05-21,43.791619,49.521459,11.570418391752149
2024-05-22,44.033901,49.77894,11.54110352691319
2024-05-23,43.625222,49.090784,11.13358059223499
2024-05-24,44.119346,49.646872,11.133684313485047
2024-05-25,46.291942,52.105582,11.157422634680483
2024-05-26,45.530757,51.25961,11.176154090910954
2024-05-27,45.417337,51.099056,11.119029283045855
2024-05-28,46.594932,52.433788,11.135674576858722
2024-05-29,44.896346,50.52062,11.132630597170026
2024-05-30,46.09069,51.85523,11.116602896178456
2024-05-31,45.824492,51.557015,11.118803134743157
2024-06-01,48.800748,54.930765,11.159533277936326
2024-06-02,47.87766,53.883628,11.146183401013756
2024-06-03,45.757762,51.494954,11.141270268927709
2024-06-04,46.016565,51.791758,11.150795460544128
2024-06-05,45.879458,51.648874,11.1704584305168
2024-06-06,46.425648,52.244916,11.138438810007848
2024-06-07,48.132986,54.160706,11.129323166503776
2024-06-08,48.516844,54.597621,11.137439486603272
2024-06-09,49.208691,55.380083,11.143703052954978
2024-06-10,47.379845,53.327789,11.15355448169809
2024-06-11,46.682371,52.526721,11.126432202002482
2024-06-12,47.516446,53.468515,11.131913800112086
2024-06-13,46.93763,52.822778,11.141307259531107
2024-06-14,49.064428,55.213365,11.136682214532659
2024-06-15,49.75068,55.994766,11.15119580997981
2024-06-16,49.674297,55.902864,11.141767262586045
2024-06-17,48.1532,54.189364,11.139019826842773
2024-06-18,48.544818,54.628027,11.135692306808005
2024-06-19,48.765858,54.866633,11.119280820457856
2024-06-20,47.416913,53.342468,11.108513014433454
2024-06-21,47.740183,53.727798,11.144352128482913
2024-06-22,50.537038,56.887644,11.163418896377568
2024-06-23,51.900657,58.413442,11.149462823984932
2024-06-24,48.449873,54.522595,11.137991506090273
2024-06-25,48.438223,54.507824,11.13528399152386
2024-06-26,48.503152,54.585212,11.142321843505893
2024-06-27,49.436488,55.637305,11.145070739857008
2024-06-28,49.45283,55.641522,11.1224347888974
2024-06-29,52.407086,58.98477,11.15149554707088
2024-06-30,52.258787,58.803598,11.129949905446262
2024-07-01,48.198347,54.24284,11.143393303153006
2024-07-02,51.619779,58.076741,11.117982670549644
2024-07-03,49.587093,55.798563,11.13195334438989
2024-07-04,50.70861,57.052077,11.11873104987922
2024-07-05,50.124487,56.406041,11.136314282365607
2024-07-06,51.761689,58.259449,11.153143587060015
2024-07-07,52.179573,58.725182,11.146170649586066
2024-07-08,50.29906,56.586372,11.111000365953839
2024-07-09,49.908613,56.163285,11.136585048399501
2024-07-10,48.809122,54.921282,11.128946334501077
2024-07-11,50.127052,56.403511,11.127780680177871
