date,zone_id,nrw_pct,nrw_pct_deviation,pressure_zscore,is_anomaly,is_known_leak_day
2023-05-10,Z01,10.875180169664675,1.9063823053500073e-07,-0.20198426955571497,False,False
2023-05-11,Z01,10.875187652054436,7.5442124636282415e-06,0.2045809451973857,False,False
2023-05-12,Z01,10.87519183289602,1.1412650374964528e-05,0.0012983378208353722,False,False
2023-05-13,Z01,10.875175741871956,-5.062119141641119e-06,0.8754135495400005,False,False
2023-05-14,Z01,10.875177296171238,-3.0431211204273723e-06,1.6478874575708908,False,False
2023-05-15,Z01,10.87517165968054,-8.82568028437447e-06,0.021626598558489956,False,False
2023-05-16,Z01,10.875186360942438,6.246983346613888e-06,-0.5882212235711601,False,False
2023-05-17,Z01,10.875186301773972,5.98945477570112e-06,-1.421679913815016,False,False
2023-05-18,Z01,10.875184980954135,4.17665844487658e-06,0.6924592029011056,False,False
2023-05-19,Z01,10.87518523211058,4.25094920508684e-06,-0.8728168738983306,False,False
2023-05-20,Z01,10.875180830578666,-3.446659668782104e-08,2.420361365601781,False,False
2023-05-21,Z01,10.875175128484651,-5.9806409584695075e-06,2.867583101830193,False,False
2023-05-22,Z01,10.875181557074248,8.973526028910328e-07,-0.1816560088180595,False,False
2023-05-23,Z01,10.875184934193921,4.4966700301074525e-06,-1.645290781929221,False,False
2023-05-24,Z01,10.87517381549234,-6.521209829912777e-06,0.7127874636387611,False,False
2023-05-25,Z01,10.875188519720306,8.248436625279965e-06,2.176422236749923,False,False
2023-05-26,Z01,10.875188744834977,8.177280353294236e-06,-1.2997103493890858,False,False
2023-05-27,Z01,10.875185216040034,4.366286953327858e-06,1.9731396293733714,False,False
2023-05-28,Z01,10.875178213680343,-2.879255244891965e-06,-1.8282451285681158,False,False
2023-05-29,Z01,10.875177310993532,-3.926024517042492e-06,-1.4420081745526707,False,False
2023-05-30,Z01,10.87517448134794,-6.531146471644433e-06,0.3468787703609705,False,False
2023-05-31,Z01,10.87518292896616,2.166654198276774e-06,1.0786961569165516,False,False
2023-06-01,Z01,10.875182313519103,1.3440868844583065e-06,-0.019029922916820114,False,False
2023-06-02,Z01,10.875185033365028,4.079075086593775e-06,0.4891765955245553,False,False
2023-06-03,Z01,10.875183095900258,1.8192589781307333e-06,1.1600091998671718,False,False
2023-06-04,Z01,10.875181713174323,3.9323299283466895e-07,1.281978764293101,False,False
2023-06-05,Z01,10.875184071373397,2.5346680008198064e-06,-0.5882212235711601,False,False
2023-06-06,Z01,10.87518025841578,-1.652533418550206e-06,-0.8321603524230206,False,False
2023-06-07,Z01,10.87517542340167,-6.47422209532067e-06,1.1193526783918608,False,False
2023-06-08,Z01,10.87517581270673,-5.936472796008729e-06,0.5095048562622108,False,False
2023-06-09,Z01,10.87518427604978,2.7216703326615743e-06,0.631474420688141,False,False
2023-06-10,Z01,10.875176829179367,-4.862079581613443e-06,-0.6288777450464702,False,False
2023-06-11,Z01,10.875185010899017,3.6804025693726317e-06,0.6924592029011056,False,False
2023-06-12,Z01,10.87517922192988,-1.8811666677720495e-06,-1.076099481274881,False,False
2023-06-13,Z01,10.875180994294356,-2.2480412198433442e-07,0.2858939881480059,False,False
2023-06-14,Z01,10.875182391780687,1.049411437747949e-06,0.16392442372207564,False,False
2023-06-15,Z01,10.87518798471487,6.284608950579695e-06,0.16392442372207564,False,False
2023-06-16,Z01,10.875174746941891,-7.007289777760661e-06,0.8347570280646913,False,False
2023-06-17,Z01,10.875173309599255,-8.059471342747315e-06,-0.9947864383242608,False,False
2023-06-18,Z01,10.875190112422477,9.132397039479656e-06,0.7331157243764157,False,False
2023-06-19,Z01,10.87517904050627,-2.1021962286482676e-06,0.06228312003380002,False,False
2023-06-20,Z01,10.87517983170544,-1.251327979900907e-06,-0.771175570210055,False,False
2023-06-21,Z01,10.87518579976202,4.559954575711345e-06,-1.2997103493890858,False,False
2023-06-22,Z01,10.87517783686842,-3.5443619506025925e-06,1.952811368635717,False,False
2023-06-23,Z01,10.875177993387371,-3.1512654832255294e-06,-0.019029922916820114,False,False
2023-06-24,Z01,10.875177474719477,-3.809196543969051e-06,-0.3239538339816452,False,False
2023-06-25,Z01,10.875181203910346,2.8816101682593853e-07,-1.116756002750191,False,False
2023-06-26,Z01,10.875187253260526,6.588875352875334e-06,1.1396809391295155,False,False
2023-06-27,Z01,10.875185534367885,4.802075361354241e-06,1.0786961569165516,False,False
2023-06-28,Z01,10.875179353112493,-1.6232029498297607e-06,0.8754135495400005,False,False
2023-06-29,Z01,10.875185563433561,4.519047488216188e-06,-0.019029922916820114,False,False
2023-06-30,Z01,10.87518370435434,2.290565412010892e-06,0.8144287673270358,False,False
2023-07-01,Z01,10.875184064205847,2.6245706461480722e-06,-0.7915038309477105,False,False
2023-07-02,Z01,10.875182882527463,1.38453603604205e-06,0.26556572741035034,False,False
2023-07-03,Z01,10.875177512792192,-3.913504649233346e-06,-0.019029922916820114,False,False
2023-07-04,Z01,10.875175010980815,-6.229212420549857e-06,0.3062222488856604,False,False
2023-07-05,Z01,10.875183600485345,2.5836985564353654e-06,-1.8079168678304613,False,False
2023-07-06,Z01,10.875182194521988,1.1934314692041426e-06,1.9324831078980622,False,False
2023-07-07,Z01,10.875176854100149,-4.211527244279978e-06,1.6885439790462018,False,False
2023-07-08,Z01,10.875187014575417,5.901258074203497e-06,-1.1370842634878457,False,False
2023-07-09,Z01,10.875181310597279,-1.7611568559061652e-07,0.631474420688141,False,False
2023-07-10,Z01,10.875181855792123,4.6792757402158713e-07,-1.462336435290326,False,False
2023-07-11,Z01,10.875186007031225,4.451612918288106e-06,0.12326790224676558,False,False
2023-07-12,Z01,10.875184029335745,2.4407130325698745e-06,-2.1941538218459065,False,False
2023-07-13,Z01,10.875183751647128,2.0027775526898495e-06,-0.26296905176867963,False,False
2023-07-14,Z01,10.875185321411335,3.480630001106988e-06,-0.4459233984075754,False,False
2023-07-15,Z01,10.875176477435643,-5.4610000486121635e-06,1.2209939820801357,False,False
2023-07-16,Z01,10.875176389666933,-5.1651927819307275e-06,1.729200500521511,False,False
2023-07-17,Z01,10.875177222993159,-4.386624057772792e-06,1.769857021996822,False,False
2023-07-18,Z01,10.875186126955764,4.386892085150862e-06,1.2209939820801357,False,False
2023-07-19,Z01,10.875183263871715,1.6566569254194974e-06,0.12326790224676558,False,False
2023-07-20,Z01,10.875186876237423,5.1282437834032635e-06,0.4281918133115906,False,False
2023-07-21,Z01,10.875174273247046,-7.709564325608653e-06,0.4281918133115906,False,False
2023-07-22,Z01,10.875178975253636,-2.623340568774779e-06,-1.1574125242255011,False,False
2023-07-23,Z01,10.875178134474828,-3.502065551330702e-06,1.200665721342481,False,False
2023-07-24,Z01,10.875181579027652,-6.221564419206516e-08,0.7534439851140712,False,False
2023-07-25,Z01,10.875175756205255,-6.021848310666655e-06,0.7941005065893812,False,False
2023-07-26,Z01,10.875185131747076,3.5352836782465147e-06,-2.2754668647965266,False,False
2023-07-27,Z01,10.87517540515436,-6.12059192128811e-06,0.5095048562622108,False,False
2023-07-28,Z01,10.875180162135077,-1.0259707536874885e-06,1.0583678961788954,False,False
2023-07-29,Z01,10.875189252178098,8.037104848312993e-06,0.021626598558489956,False,False
2023-07-30,Z01,10.875187066585164,5.728553761130684e-06,-0.46625165914523,False,False
2023-07-31,Z01,10.875183945372914,2.4952671502376234e-06,-1.3403668708643959,False,False
2023-08-01,Z01,10.8751802014819,-1.2446627657425324e-06,-1.421679913815016,False,False
2023-08-02,Z01,10.875183485521422,2.1287449438744943e-06,0.2045809451973857,False,False
2023-08-03,Z01,10.875187101097964,5.545230509440557e-06,-0.20198426955571497,False,False
2023-08-04,Z01,10.87518594741564,3.98854428063089e-06,-0.20198426955571497,False,False
2023-08-05,Z01,10.875184948505952,2.911403583993888e-06,1.5869026753579272,False,False
2023-08-06,Z01,10.875189447446097,7.318544263057447e-06,-1.2387255671761204,False,False
2023-08-07,Z01,10.875185436517027,2.8878369935370074e-06,-0.3036255732439897,False,False
2023-08-08,Z01,10.875179295351304,-3.200726782282004e-06,1.769857021996822,False,False
2023-08-09,Z01,10.875177734957148,-4.693946072720223e-06,-0.2832973125063351,False,False
2023-08-10,Z01,10.875185759604022,3.468061969158498e-06,0.10293964150911009,False,False
2023-08-11,Z01,10.875178830232672,-3.4530618098216337e-06,-0.1409994873427503,False,False
2023-08-12,Z01,10.875185858252106,3.748261061531366e-06,0.7534439851140712,False,False
2023-08-13,Z01,10.875181886153019,-2.9405819113037523e-07,-2.0518559966823218,False,False
2023-08-14,Z01,10.875173250824405,-8.814878196261589e-06,-0.1613277480804049,False,False
2023-08-15,Z01,10.87517530257427,-6.655574622982385e-06,0.10293964150911009,False,False
2023-08-16,Z01,10.875182951850855,1.0299383816914087e-06,-0.9744581775866054,False,False
2023-08-17,Z01,10.875184300242204,2.1873678086592463e-06,0.38753529183628055,False,False
2023-08-18,Z01,10.875182872340094,8.203561510100599e-07,0.8347570280646913,False,False
2023-08-19,Z01,10.875181276664891,-7.622679945029631e-07,0.5095048562622108,False,False
2023-08-20,Z01,10.875180073428812,-1.778851656197844e-06,1.851170064947442,False,False
2023-08-21,Z01,10.875177371075827,-4.674544035410122e-06,-0.4052668769322653,False,False
2023-08-22,Z01,10.875182935456781,9.43309512280166e-07,0.5501613777375208,False,False
2023-08-23,Z01,10.875190903062123,8.750882123820247e-06,0.5298331169998654,False,False
2023-08-24,Z01,10.875190564997466,8.102016316513527e-06,-0.20198426955571497,False,False
2023-08-25,Z01,10.875184942317768,1.9857102113718383e-06,1.200665721342481,False,False
2023-08-26,Z01,10.875177382591342,-5.567701903075317e-06,0.32655050962331594,False,False
2023-08-27,Z01,10.875184737831148,1.7216233363370748e-06,-1.1777407849631556,False,False
2023-08-28,Z01,10.87517724296993,-5.925761083602765e-06,0.8144287673270358,False,False
2023-08-29,Z01,10.875190555246254,7.786822179056685e-06,-0.46625165914523,False,False
2023-08-30,Z01,10.875178850457791,-4.0342549869620825e-06,-0.2832973125063351,False,False
2023-08-31,Z01,10.875181598484446,-1.1163978292927368e-06,-0.20198426955571497,False,False
2023-09-01,Z01,10.87519080855648,8.047107453279523e-06,0.7941005065893812,False,False
2023-09-02,Z01,10.875188633253016,5.627702821087155e-06,1.1396809391295155,False,False
2023-09-03,Z01,10.875187006589885,3.949967855021441e-06,-0.12067122660509483,False,False
2023-09-04,Z01,10.875186975176126,3.883248286484786e-06,-0.1816560088180595,False,False
2023-09-05,Z01,10.875180214170472,-2.945313037017172e-06,-2.031527735944666,False,False
2023-09-06,Z01,10.875190379997283,7.528289627245499e-06,-0.6695342665217803,False,False
2023-09-07,Z01,10.875189368416532,6.351926201020319e-06,-0.9134733953736407,False,False
2023-09-08,Z01,10.875178790293596,-4.561965576854732e-06,0.36720703109862507,False,False
2023-09-09,Z01,10.87518970347103,6.316033974940183e-06,-0.05968644439213018,False,False
2023-09-10,Z01,10.875182446109037,-1.0727902512996934e-06,-0.8728168738983306,False,False
2023-09-11,Z01,10.87518291095969,-7.284688106068415e-07,0.2045809451973857,False,False
2023-09-12,Z01,10.875187550947027,4.0097616089695975e-06,-0.019029922916820114,False,False
2023-09-13,Z01,10.87517634351011,-7.38650177467548e-06,-2.5397342543860417,False,False
2023-09-14,Z01,10.875183831700024,-1.4013838978144122e-09,1.1600091998671718,False,False
2023-09-15,Z01,10.875182778538562,-1.3388670385694468e-06,1.0786961569165516,False,False
2023-09-16,Z01,10.875189663603793,5.5519752688582e-06,-0.20198426955571497,False,False
2023-09-17,Z01,10.87518194071515,-2.349692094227862e-06,0.40786355257393514,False,False
2023-09-18,Z01,10.8751773004636,-6.958889480657149e-06,-0.2832973125063351,False,False
2023-09-19,Z01,10.875180769569742,-3.3572432958095533e-06,-1.5843059997162563,False,False
2023-09-20,Z01,10.87517498262346,-9.167394274811613e-06,2.2374070189628865,False,False
2023-09-21,Z01,10.875186231794318,2.16139166298035e-06,0.7941005065893812,False,False
2023-09-22,Z01,10.875185029242616,8.489620419993571e-07,0.9973831139659316,False,False
2023-09-23,Z01,10.87517455295906,-9.431527530523454e-06,-0.24264079103102504,False,False
2023-09-24,Z01,10.875181770693624,-1.6800583502174504e-06,1.1803374606048265,False,False
2023-09-25,Z01,10.875181241749443,-2.103281728338402e-06,-1.3606951316020506,False,False
2023-09-26,Z01,10.875190388714188,6.915044412636462e-06,-0.20198426955571497,False,False
2023-09-27,Z01,10.875178882486166,-4.779546378230748e-06,0.7941005065893812,False,False
2023-09-28,Z01,10.875176061954098,-7.654728987560588e-06,-0.5882212235711601,False,False
2023-09-29,Z01,10.875186885812413,3.652239067619689e-06,0.9770548532282752,False,False
2023-09-30,Z01,10.875183826102704,3.246842048554299e-07,0.3468787703609705,False,False
2023-10-01,Z01,10.875184463868122,8.881956805595337e-07,0.24523746667269578,False,False
2023-10-02,Z01,10.875172061979361,-1.1302203468233074e-05,-0.6898625272594349,False,False
2023-10-03,Z01,10.875178803462019,-4.0083450230099515e-06,0.4485200740492452,False,False
2023-10-04,Z01,10.875178850817107,-3.6875523381496578e-06,2.0137961508486826,False,False
2023-10-05,Z01,10.875180611215615,-1.656341863665034e-06,0.2249092059350403,False,False
2023-10-06,Z01,10.875175382153657,-6.898638657659717e-06,0.6111461599504855,False,False
2023-10-07,Z01,10.875176844275408,-4.936588785753315e-06,0.7534439851140712,False,False
2023-10-08,Z01,10.875185634091597,4.270698774178072e-06,-1.116756002750191,False,False
2023-10-09,Z01,10.875181924487986,3.329685611674904e-07,-0.10034296586744025,False,False
2023-10-10,Z01,10.875190428497374,9.096277382880658e-06,-0.12067122660509483,False,False
2023-10-11,Z01,10.87518810182634,6.503526739365384e-06,-2.1128407788952863,False,False
2023-10-12,Z01,10.875180959571342,-8.117571486110364e-07,0.8347570280646913,False,False
2023-10-13,Z01,10.875183545564003,1.9939480377928476e-06,-0.9134733953736407,False,False
2023-10-14,Z01,10.875189734168188,7.942483756906427e-06,0.7331157243764157,False,False
2023-10-15,Z01,10.875180082738932,-1.9056944378093021e-06,-0.7305190487347449,False,False
2023-10-16,Z01,10.875184995983883,3.097410502306275e-06,2.115437454536957,False,False
2023-10-17,Z01,10.875184241201206,2.4982151547447984e-06,-0.24264079103102504,False,False
2023-10-18,Z01,10.875181660557427,-1.5911149198188923e-07,1.993467890111026,False,False
2023-10-19,Z01,10.875187468266613,5.503261235162427e-06,-0.1409994873427503,False,False
2023-10-20,Z01,10.875179799649532,-2.3886457434230124e-06,-0.019029922916820114,False,False
2023-10-21,Z01,10.875187055392363,4.7065295518677885e-06,1.6275591968332364,False,False
2023-10-22,Z01,10.875184115213713,1.738897633885017e-06,-0.8931451346359852,False,False
2023-10-23,Z01,10.875175490481956,-6.855366493141446e-06,0.08261138077145551,False,False
2023-10-24,Z01,10.875176459154016,-5.9179451969981756e-06,0.5908178992128309,False,False
2023-10-25,Z01,10.875182537745818,3.3769792473492544e-07,0.4485200740492452,False,False
2023-10-26,Z01,10.875177853338462,-4.389909308954998e-06,0.08261138077145551,False,False
2023-10-27,Z01,10.875181051636615,-7.737652989447952e-07,-0.05968644439213018,False,False
2023-10-28,Z01,10.875173709403468,-8.188303461054147e-06,0.8957418102776551,False,False
2023-10-29,Z01,10.875175710312398,-6.108976178254011e-06,0.2249092059350403,False,False
2023-10-30,Z01,10.875173771085556,-7.67568635140492e-06,1.0177113747035862,False,False
2023-10-31,Z01,10.875186765150737,5.653546068629112e-06,0.4485200740492452,False,False
2023-11-01,Z01,10.875186766200343,5.577886254215514e-06,0.7127874636387611,False,False
2023-11-02,Z01,10.875183240714003,1.5622592144381997e-06,1.200665721342481,False,False
2023-11-03,Z01,10.875175446309628,-6.380053561017007e-06,-0.2832973125063351,False,False
2023-11-04,Z01,10.875173478981063,-8.23389854076595e-06,1.1600091998671718,False,False
2023-11-05,Z01,10.875178786756653,-2.688381801618789e-06,-0.12067122660509483,False,False
2023-11-06,Z01,10.875172725291202,-8.863334018727187e-06,-1.381023392339706,False,False
2023-11-07,Z01,10.875171523259183,-9.92806656441303e-06,-0.2832973125063351,False,False
2023-11-08,Z01,10.875176970355028,-4.0106096381720135e-06,-0.6898625272594349,False,False
2023-11-09,Z01,10.875182085933927,1.2701070275511483e-06,0.4281918133115906,False,False
2023-11-10,Z01,10.875176739501725,-3.798239726293673e-06,-0.24264079103102504,False,False
2023-11-11,Z01,10.875190472654877,1.0313657577754043e-05,0.16392442372207564,False,False
2023-11-12,Z01,10.875185779208046,5.3031079598753195e-06,1.0786961569165516,False,False
2023-11-13,Z01,10.875176990983626,-3.5595712599700846e-06,1.5462461538826162,False,False
2023-11-14,Z01,10.875175090097077,-5.035684988996536e-06,0.3468787703609705,False,False
2023-11-15,Z01,10.875166819137757,-1.3140222915097866e-05,1.1396809391295155,False,False
2023-11-16,Z01,10.875190564069646,1.1210603844347133e-05,-0.1409994873427503,False,False
2023-11-17,Z01,10.875194502539138,1.4938311055701092e-05,-1.5436494782409462,False,False
2023-11-18,Z01,10.87517646070008,-3.5315940589697448e-06,-1.1574125242255011,False,False
2023-11-19,Z01,10.875185578714486,5.953339231368204e-06,-0.1613277480804049,False,False
2023-11-20,Z01,10.87517973466582,-8.334493273309818e-08,0.8550852888023459,False,False
2023-11-21,Z01,10.875172078147813,-7.495838723059478e-06,-0.1613277480804049,False,False
2023-11-22,Z01,10.875176281950468,-2.8908005393901703e-06,1.241322242817792,False,False
